Permutation,BlockType,ShaderType,SPF1,SPF2,Occurrences,UniqueNifs,UniqueMaterials,ExampleNifs,TopMaterials,SummaryCount,Delta_MapMinusSummary,SPF1_int,SPF2_int,SPF1_flags,SPF2_flags,Meshes_total,Meshes_unique,trees,architecture,actors,decals,other,DominantClass
BSLightingShaderProperty|Default|SPF1=2151678464|SPF2=49,BSLightingShaderProperty,Default,2151678464,49,16,9,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionTireBurst02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\USSConstitution\Constitution01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\GravelWalls\GravelWall01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\GravelWalls\GravelWall01D.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\GravelWalls\GravelWallExplosion.nif,,16,0,2151678464,49,"Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",16,9,0,2,0,8,6,decals
BSLightingShaderProperty|Default|SPF1=2353005057|SPF2=161,BSLightingShaderProperty,Default,2353005057,161,15,15,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C169.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000782F9.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0007B28A.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0007B291.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00097717.NIF,,15,0,2353005057,161,"Specular, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed",15,15,0,0,0,0,15,other
BSLightingShaderProperty|Default|SPF1=2151678473|SPF2=129,BSLightingShaderProperty,Default,2151678473,129,15,14,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C075.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C0AB.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000314D7.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0003D914.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00049449.NIF,,15,0,2151678473,129,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Transform_Changed",15,14,0,0,0,0,15,other
BSEffectShaderProperty|Default|SPF1=3221225488|SPF2=48,BSEffectShaderProperty,Default,3221225488,48,15,13,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaProjectileShotgun.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ImpactNuke01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\LaserBeamFocusLtBlue.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\LaserBeamFocusRed01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\LaserBeamLoopLtBlue.nif,,15,0,3221225488,48,"GreyscaleToPalette_Color, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors",15,13,0,3,0,12,0,decals
BSEffectShaderProperty|Default|SPF1=3221225472|SPF2=48,BSEffectShaderProperty,Default,3221225472,48,15,11,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectBlowTorch.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectTorchBottle.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\HandyWeldingSparksFXAnimObject.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\HandyWeldingFX.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ImpactPlasmaLarge.nif,,15,0,3221225472,48,"Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors",15,11,0,1,0,8,6,decals
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678849|SPF2=67108865,BSLightingShaderProperty,EnvironmentMap,2151678849,67108865,15,10,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TestCubeTeapotBrushed.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Diner\DinerIntCounterCorner02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Diner\DinerIntCounterCornerRound01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Diner\DinerIntCounterCornerRound02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Diner\DinerIntCounterStr02.nif,,15,0,2151678849,67108865,"Specular, Environment_Mapping, RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Gradient_Remap",15,10,2,0,0,6,7,other
BSLightingShaderProperty|GlowShader|SPF1=2151678465|SPF2=193,BSLightingShaderProperty,GlowShader,2151678465,193,15,9,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Pipboy\CharacterAssets\PipboyDusty.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Pipboy\CharacterAssets\PipboyLowPlayer.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0012E88F.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM001BBAF3.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002216F6.NIF,,15,0,2151678465,193,"Specular, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Glow_Map, Transform_Changed",15,9,0,0,0,0,15,other
BSLightingShaderProperty|GlowShader|SPF1=2151678473|SPF2=113,BSLightingShaderProperty,GlowShader,2151678473,113,15,8,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkHunter\CharacterAssets\MhunterBodyReplace.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkHunter\CharacterAssets\MhunterClawReplace.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkHunter\CharacterAssets\MhunterFaceArmReplace.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkHunter\CharacterAssets\MhunterHeadReplace.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Radscorpion\CharacterAssets\RadscorpionReplaceClaw.nif,,15,0,2151678473,113,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors, Glow_Map",15,8,0,0,15,0,0,actors
BSLightingShaderProperty|HairTint|SPF1=2353266715|SPF2=2097312,BSLightingShaderProperty,HairTint,2353266715,2097312,14,14,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002F20.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00003005.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0001997F.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0002A830.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00044129.NIF,,14,0,2353266715,2097312,"Specular, Skinned, Vertex_Alpha, GreyscaleToPalette_Color, Hair, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","Vertex_Colors, Transform_Changed, Anisotropic_Lighting",14,14,0,0,14,0,0,actors
BSLightingShaderProperty|Default|SPF1=2353005065|SPF2=161,BSLightingShaderProperty,Default,2353005065,161,14,13,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002442F.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0004942E.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00049433.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0004C1B5.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077E5B.NIF,,14,0,2353005065,161,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed",14,13,0,0,0,0,14,other
BSLightingShaderProperty|HairTint|SPF1=2151678481|SPF2=33,BSLightingShaderProperty,HairTint,2151678481,33,14,10,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\LookupExamples\CrateLargeRemapRealExample.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Crates\CrateLarge01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Crates\CrateLarge01dusty.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Crates\CrateLarge01nhm.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Crates\CrateLarge01Rust.nif,,14,0,2151678481,33,"Specular, GreyscaleToPalette_Color, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",14,10,0,3,0,5,6,other
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678601|SPF2=49,BSLightingShaderProperty,EnvironmentMap,2151678601,49,14,8,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\RazorClawLoadScreen.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Shacks\Shack_Single_CrrgtdMetal01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Embankments\EmbankmentCulvert_Large04.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Quest\TeleporterJammerDest.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Scrap\ScrapMetal01.nif,,14,0,2151678601,49,"Specular, Vertex_Alpha, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",14,8,0,2,8,0,4,actors
BSEffectShaderProperty|Default|SPF1=2684354736|SPF2=1073741856,BSEffectShaderProperty,Default,2684354736,1073741856,14,7,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\VacuumTube01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\Clocks\Clock02_Wall_Dest.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FancyLightSingle01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Cryolator\Barrel01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Cryolator\Barrel01_1.nif,,14,0,2684354736,1073741856,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Environment_Mapping, External_Emittance, ZBuffer_Test","Vertex_Colors, Effect_Lighting",14,7,0,2,0,0,12,other
BSLightingShaderProperty|Default|SPF1=2353005056|SPF2=137,BSLightingShaderProperty,Default,2353005056,137,13,13,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Pipboy\CharacterAssets\PipboyDusty.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Pipboy\CharacterAssets\PipboyLowPlayer.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0012E88F.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0013332B.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0013332F.NIF,,13,0,2353005056,137,"Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Transform_Changed",13,13,0,0,0,0,13,other
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678593|SPF2=153,BSLightingShaderProperty,EnvironmentMap,2151678593,153,13,13,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077DDC.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077E72.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0007D56B.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0007D57C.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0007D57E.NIF,,13,0,2151678593,153,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, No_Fade, Double_Sided, Transform_Changed",13,13,0,0,0,0,13,other
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678611|SPF2=49,BSLightingShaderProperty,EnvironmentMap,2151678611,49,13,13,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\HandyFrontArmor.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\HandyRearArmor.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\ModTorsoFloatType1AR1A.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\ModTorsoFloatType1AR1C.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\ModTorsoHandyEye.nif,,13,0,2151678611,49,"Specular, Skinned, GreyscaleToPalette_Color, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",13,13,0,0,13,0,0,actors
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678081|SPF2=169,BSLightingShaderProperty,EnvironmentMap,2151678081,169,13,13,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\ShackRV_Ext\PondMuddy01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\ShackRV_Ext\PondMuddy02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\ShackRV_Ext\PondMuddy03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\ShackRV_Ext\PondMuddy04.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\ShackRV_Ext\PondMuddy05.nif,,13,0,2151678081,169,"Specular, Environment_Mapping, Own_Emit, ZBuffer_Test","ZBuffer_Write, No_Fade, Vertex_Colors, Transform_Changed",13,13,0,13,0,0,0,architecture
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678083|SPF2=129,BSLightingShaderProperty,EnvironmentMap,2151678083,129,13,13,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0001A00C.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00027682.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0003F2EA.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0006B503.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0010C64D.NIF,,13,0,2151678083,129,"Specular, Skinned, Environment_Mapping, Own_Emit, ZBuffer_Test","ZBuffer_Write, Transform_Changed",13,13,0,0,13,0,0,actors
BSEffectShaderProperty|Default|SPF1=2147483784|SPF2=33,BSEffectShaderProperty,Default,2147483784,33,13,12,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interface\Objects\PADashFull.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Brain\DiamondCity\DCKitMetalIBeam01Memory.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Institute\Main\InsBioChamber01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Institute\Main\InsBioChamberHallBend01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Institute\Main\InsBioScienceCargo01.nif,,13,0,2147483784,33,"Vertex_Alpha, Environment_Mapping, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",13,12,0,10,0,0,3,architecture
BSLightingShaderProperty|GlowShader|SPF1=2688548864|SPF2=65,BSLightingShaderProperty,GlowShader,2688548864,65,13,12,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interface\workshop\Icon_Power.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FancyLightOn01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FancyLightOn02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FancyLightSingleOff01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FloorLamp01.nif,,13,0,2688548864,65,"Own_Emit, External_Emittance, ZBuffer_Test","ZBuffer_Write, Glow_Map",13,12,0,2,0,0,11,other
BSEffectShaderProperty|Default|SPF1=3758096472|SPF2=1073741856,BSEffectShaderProperty,Default,3758096472,1073741856,13,7,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Ambient\MistGroundWaterSteam01Mini.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Ambient\MistGroundWaterSteam01MiniHalf.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Ambient\MistGroundWaterSteam02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Ambient\MistGroundWaterSteam02Half.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Ambient\MistGroundWaterSteam02Long.nif,,13,0,3758096472,1073741856,"Vertex_Alpha, GreyscaleToPalette_Color, Use_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test","Vertex_Colors, Effect_Lighting",13,7,0,0,0,13,0,decals
BSEffectShaderProperty|Default|SPF1=2885681160|SPF2=1073741872,BSEffectShaderProperty,Default,2885681160,1073741872,13,7,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FlourescentLight01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FlourescentLight02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FlourescentLight03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FlourescentLightThin01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\FlourescentLightThin02.nif,,13,0,2885681160,1073741872,"Vertex_Alpha, Decal, Dynamic_Decal, External_Emittance, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",13,7,0,0,0,0,13,other
BSLightingShaderProperty|Default|SPF1=2151678465|SPF2=536870945,BSLightingShaderProperty,Default,2151678465,536870945,13,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Water\WaterDebrisAAtest.nif,,13,0,2151678465,536870945,"Specular, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Tree_Anim",13,1,0,13,0,0,0,architecture
BSLightingShaderProperty|Default|SPF1=2353005312|SPF2=9,BSLightingShaderProperty,Default,2353005312,9,12,12,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\SWConcreteBlcok01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Rubble\DebrisInteriorWoodPile01Trash.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Rubble\DebrisInteriorWoodPile02Trash.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Rubble\DebrisInteriorWoodPile03Trash.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Rubble\DebrisInteriorWoodPile04Trash.nif,,12,0,2353005312,9,"RGB_Falloff, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade",12,12,0,1,0,0,11,other
BSEffectShaderProperty|Default|SPF1=2684354752|SPF2=1073742000,BSEffectShaderProperty,Default,2684354752,1073742000,12,12,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000A4F3A.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00120B0E.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00120B15.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00120B24.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00120B2A.NIF,,12,0,2684354752,1073742000,"Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test","Double_Sided, Vertex_Colors, Transform_Changed, Effect_Lighting",12,12,0,0,0,0,12,other
BSEffectShaderProperty|Default|SPF1=3221225472|SPF2=0,BSEffectShaderProperty,Default,3221225472,0,12,10,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaGunExplosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaGunExplosionLarge.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaGunExplosionShotgun.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaGunExplosionSmall.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\HoleFillBlack.nif,,12,0,3221225472,0,"Soft_Effect, ZBuffer_Test",,12,10,0,1,5,6,0,decals
BSEffectShaderProperty|Default|SPF1=2684354560|SPF2=1073741864,BSEffectShaderProperty,Default,2684354560,1073741864,12,10,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Automotive\Car02Hulk.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Automotive\Coupe01_PostwarHulk.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Automotive\FusionFlea01_PostwarHulk.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Automotive\PickUpTruck01_PostwarHulk.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Automotive\Sedan01_PostwarHulk.nif,,12,0,2684354560,1073741864,"External_Emittance, ZBuffer_Test","No_Fade, Vertex_Colors, Effect_Lighting",12,10,0,0,0,1,11,other
