Permutation,BlockType,ShaderType,SPF1,SPF1_int,SPF1_hex,SPF1_flags_strict,SPF2,SPF2_int,SPF2_hex,SPF2_flags_strict,Occurrences,UniqueNifs,Meshes_total,Meshes_unique,trees,architecture,actors,decals,other,DominantClass,ExampleNifs,TopMaterials,SummaryCount,Delta_MapMinusSummary
BSEffectShaderProperty|Default|SPF1=2348810272|SPF2=40,BSEffectShaderProperty,Default,2348810272,2348810272,0x8C000020,"GreyscaleToPalette_Alpha, Decal, Dynamic_Decal, ZBuffer_Test",40,40,0x00000028,"No_Fade, Vertex_Colors",77,77,77,77,0,77,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\DecoKit\DecoStain1x2Wall01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\DecoKit\DecoStain1x2Wall02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\DecoKit\DecoStain2x1Wall01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\DecoKit\DecoStain2x1Wall01Mat.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\DecoKit\DecoStain2x1WallL01.nif,,77,0
BSLightingShaderProperty|Default|SPF1=2151678465|SPF2=536871089,BSLightingShaderProperty,Default,2151678465,2151678465,0x80400201,"Specular, Cast_Shadows, Own_Emit, ZBuffer_Test",536871089,536871089,0x200000B1,"ZBuffer_Write, Double_Sided, Vertex_Colors, Transform_Changed, Tree_Anim",77,59,77,59,0,0,0,0,77,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00026FEA.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002716E.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00027785.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C7AC.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C7AF.NIF,,77,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678593|SPF2=49,BSLightingShaderProperty,EnvironmentMap,2151678593,2151678593,0x80400281,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test",49,49,0x00000031,"ZBuffer_Write, Double_Sided, Vertex_Colors",75,56,75,56,3,30,23,2,17,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\HolographShaunBase.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\SynthGen1LimbExplosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\Combat06.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\SynthGen2Partial.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Synths\SynthDead.nif,,75,0
BSEffectShaderProperty|Default|SPF1=2684354608|SPF2=1073741872,BSEffectShaderProperty,Default,2684354608,2684354608,0xA0000030,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, External_Emittance, ZBuffer_Test",1073741872,1073741872,0x40000030,"Double_Sided, Vertex_Colors, Effect_Lighting",75,52,75,52,0,33,0,2,40,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\BubblesSurface01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\BubblesSurfaceLite.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\Mirelurk\FurnitureMirelurkQueenWaterExplosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\Mirelurk\FurnitureMirelurkWaterExplosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Diner\DinerCornerWindow01.nif,,75,0
BSLightingShaderProperty|Default|SPF1=2353004553|SPF2=134217761,BSLightingShaderProperty,Default,2353004553,2353004553,0x8C400009,"Specular, Vertex_Alpha, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",134217761,134217761,0x08000021,"ZBuffer_Write, Vertex_Colors, VATS_Target_Draw_All",75,47,75,47,0,75,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg04.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg05.nif,,75,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2353005185|SPF2=169,BSLightingShaderProperty,EnvironmentMap,2353005185,2353005185,0x8C400281,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",169,169,0x000000A9,"ZBuffer_Write, No_Fade, Vertex_Colors, Transform_Changed",73,68,73,68,0,0,0,0,73,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000572FA.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000572FE.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077DC1.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077DDC.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077E24.NIF,,73,0
BSLightingShaderProperty|Default|SPF1=2353004544|SPF2=9,BSLightingShaderProperty,Default,2353004544,2353004544,0x8C400000,"Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",9,9,0x00000009,"ZBuffer_Write, No_Fade",72,22,72,22,0,59,0,0,13,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Dam\DamConcrete01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Dam\DamConcretePylon01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Dam\DamConcretePylon02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Dam\DamConcretePylon02door01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Dam\DamLockWall01L.nif,,72,0
BSLightingShaderProperty|Default|SPF1=2353004544|SPF2=41,BSLightingShaderProperty,Default,2353004544,2353004544,0x8C400000,"Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",41,41,0x00000029,"ZBuffer_Write, No_Fade, Vertex_Colors",70,68,70,68,0,62,0,0,8,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\SandbagWalls\SandbagWall01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\SandbagWalls\SandbagWall01D.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\SandbagWalls\SandbagWall02D.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\SandbagWalls\SandbagWallNS01D.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\SandbagWalls\SandbagWallNS02D.nif,,70,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678609|SPF2=33,BSLightingShaderProperty,EnvironmentMap,2151678609,2151678609,0x80400291,"Specular, GreyscaleToPalette_Color, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",70,29,70,29,0,6,12,0,52,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\Combat06.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\CreatureMrGutsy.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\CreatureMrHandy.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\CreatureRaider.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\CovenantSettlement\CovenantHouse02.nif,,70,0
BSLightingShaderProperty|FaceTint|SPF1=2151679491|SPF2=33,BSLightingShaderProperty,FaceTint,2151679491,2151679491,0x80400603,"Specular, Skinned, Cast_Shadows, Face, Own_Emit, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",69,69,69,69,0,0,69,0,0,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Morphs\BaseMale.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Morphs\BrowSqueeze.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Morphs\JawFwd.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Morphs\JawOpen.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Morphs\LBrowOutUp.nif,,69,0
BSLightingShaderProperty|Default|SPF1=2151678467|SPF2=161,BSLightingShaderProperty,Default,2151678467,2151678467,0x80400203,"Specular, Skinned, Cast_Shadows, Own_Emit, ZBuffer_Test",161,161,0x000000A1,"ZBuffer_Write, Vertex_Colors, Transform_Changed",67,55,67,55,0,0,60,0,7,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Deathclaw\Deathclaw.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Deathclaw\DeathclawChameleon.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Deathclaw\Deathclaw_Albino.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Deathclaw\Deathclaw_Alpha.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Deathclaw\Deathclaw_Matriarch.nif,,67,0
BSEffectShaderProperty|Default|SPF1=2684354560|SPF2=1073741840,BSEffectShaderProperty,Default,2684354560,2684354560,0xA0000000,"External_Emittance, ZBuffer_Test",1073741840,1073741840,0x40000010,"Double_Sided, Effect_Lighting",66,38,66,38,0,54,0,0,12,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectChem1.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectGlassVial.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\LibertyPrimeAnimObject.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\Terminals\TerminalBar01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\Terminals\TerminalConsoleOn.nif,,66,0
BSEffectShaderProperty|Default|SPF1=2684354752|SPF2=1073741840,BSEffectShaderProperty,Default,2684354752,2684354752,0xA00000C0,"Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test",1073741840,1073741840,0x40000010,"Double_Sided, Effect_Lighting",64,57,64,57,0,42,0,5,17,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectSupermutantCure01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\LSChems01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\Sedan01Loadscreen.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\NukaColaBottleEmpty.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\StaticSuperMutantCure01.nif,,64,0
BSLightingShaderProperty|Default|SPF1=2151678464|SPF2=145,BSLightingShaderProperty,Default,2151678464,2151678464,0x80400200,"Cast_Shadows, Own_Emit, ZBuffer_Test",145,145,0x00000091,"ZBuffer_Write, Double_Sided, Transform_Changed",63,63,63,63,0,0,0,0,63,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00019572.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00026FEA.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002716E.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00027785.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C7AF.NIF,,63,0
BSLightingShaderProperty|Default|SPF1=2151678728|SPF2=33,BSLightingShaderProperty,Default,2151678728,2151678728,0x80400308,"Vertex_Alpha, RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",63,54,63,54,0,46,0,0,17,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\GuardRails\GRailCurveRampL01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\GuardRails\GRailCurveRampL02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\GuardRails\GRailCurveRampR01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\GuardRails\GRailCurveRampR02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\GuardRails\GRailCurveShortR01.nif,,63,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678593|SPF2=145,BSLightingShaderProperty,EnvironmentMap,2151678593,2151678593,0x80400281,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test",145,145,0x00000091,"ZBuffer_Write, Double_Sided, Transform_Changed",61,54,61,54,0,0,0,0,61,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C169.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00027785.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000694B5.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077DC1.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077DC3.NIF,,61,0
BSEffectShaderProperty|Default|SPF1=3758096464|SPF2=1073741872,BSEffectShaderProperty,Default,3758096464,3758096464,0xE0000050,"GreyscaleToPalette_Color, Use_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test",1073741872,1073741872,0x40000030,"Double_Sided, Vertex_Colors, Effect_Lighting",61,24,61,24,0,6,0,41,14,decals,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GlowingSeaMist01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GlowingSeaMist01Dim.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GlowingSeaMist02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GlowingSeaMist02Dim.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GlowingSeaMist03.nif,,61,0
BSEffectShaderProperty|Default|SPF1=3221225536|SPF2=48,BSEffectShaderProperty,Default,3221225536,3221225536,0xC0000040,"Use_Falloff, Soft_Effect, ZBuffer_Test",48,48,0x00000030,"Double_Sided, Vertex_Colors",60,34,60,34,0,2,1,25,32,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectBlowTorch.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectLaserCutter.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectTorchBottle.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\HandyWeldingSparksFXAnimObject.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionGrenadeCryo.nif,,60,0
BSLightingShaderProperty|Default|SPF1=2151678467|SPF2=33,BSLightingShaderProperty,Default,2151678467,2151678467,0x80400203,"Specular, Skinned, Cast_Shadows, Own_Emit, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",58,48,58,48,0,7,9,0,42,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Note01\Note01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\FootLocker01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\FootLockerBossTrunk.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Synths\SynthMouth.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Clothes\VaultTecScientist\VTScientistVery1stPerson.nif,,58,0
BSLightingShaderProperty|Default|SPF1=2353004563|SPF2=2097313,BSLightingShaderProperty,Default,2353004563,2353004563,0x8C400013,"Specular, Skinned, GreyscaleToPalette_Color, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",2097313,2097313,0x002000A1,"ZBuffer_Write, Vertex_Colors, Transform_Changed, Anisotropic_Lighting",57,57,57,57,0,0,57,0,0,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00004DF8.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0002A82F.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0002BE9E.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00033585.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0003467F.NIF,,57,0
BSEffectShaderProperty|Default|SPF1=2684354576|SPF2=1073741856,BSEffectShaderProperty,Default,2684354576,2684354576,0xA0000010,"GreyscaleToPalette_Color, External_Emittance, ZBuffer_Test",1073741856,1073741856,0x40000020,"Vertex_Colors, Effect_Lighting",56,43,56,43,0,4,9,23,20,decals,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\CoreMeltdownFXBot.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FXtest01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GoreExplosionLimbGlow01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GoreExplosionLimbRed01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\MPSCannonBallTrail.nif,,56,0
BSEffectShaderProperty|Default|SPF1=2684354736|SPF2=1073741872,BSEffectShaderProperty,Default,2684354736,2684354736,0xA00000B0,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Environment_Mapping, External_Emittance, ZBuffer_Test",1073741872,1073741872,0x40000030,"Double_Sided, Vertex_Colors, Effect_Lighting",55,26,55,26,0,0,0,2,53,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\BubblesSurface01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\BubblesSurfaceLite.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Park\SaucerSlide01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Vehicles\Crane03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\WaterPump\WaterPump01.nif,,55,0
BSLightingShaderProperty|Default|SPF1=2353005065|SPF2=67108905,BSLightingShaderProperty,Default,2353005065,2353005065,0x8C400209,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",67108905,67108905,0x04000029,"ZBuffer_Write, No_Fade, Vertex_Colors, Gradient_Remap",53,46,53,46,0,53,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02FrontBrickCom01R.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02FrontBrickCom01RR.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld02FrontBrickCom02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld03Corner60BrickCom01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld03CornerBrickCom01.nif,,53,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678849|SPF2=33,BSLightingShaderProperty,EnvironmentMap,2151678849,2151678849,0x80400381,"Specular, Environment_Mapping, RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",52,28,52,28,0,44,0,1,7,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TestMineRound.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld04Corner30BrickRes01s.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld05StoneCom01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Commercial\MonorailStation01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadA3WayTranAlley01.nif,,52,0
BSLightingShaderProperty|Default|SPF1=2151678473|SPF2=177,BSLightingShaderProperty,Default,2151678473,2151678473,0x80400209,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test",177,177,0x000000B1,"ZBuffer_Write, Double_Sided, Vertex_Colors, Transform_Changed",50,45,50,45,0,0,0,0,50,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002716E.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C7AC.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C7AF.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C7B3.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C808.NIF,,50,0
BSLightingShaderProperty|HairTint|SPF1=2353266707|SPF2=2097280,BSLightingShaderProperty,HairTint,2353266707,2353266707,0x8C440013,"Specular, Skinned, GreyscaleToPalette_Color, Hair, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",2097280,2097280,0x00200080,"Transform_Changed, Anisotropic_Lighting",49,49,49,49,0,0,48,0,1,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Clothes\Hats\HairElvisFemale.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00002CB7.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\000226E2.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\0002740E.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\FaceGenData\FaceGeom\Fallout4.esm\00027683.NIF,,49,0
